HINCP	NATIVITY	RAC1P	SEX	HISP	OCCP12
151600	1	1	1	1	3060
183400	1	1	1	1	3060
403000	1	1	1	1	3060
403000	1	1	2	1	3060
83000	2	1	2	1	3060
211200	1	1	2	1	3060
589200	1	1	2	1	3060
380100	2	1	2	1	3060
380100	2	1	1	1	3060
392000	1	1	1	1	3060
291000	1	1	1	1	3060
242000	2	6	1	1	3060
180000	2	1	2	17	3060
401000	1	1	1	1	3060
78500	1	1	1	1	3060
643700	1	1	1	1	3060
193000	1	1	2	1	3060
193000	1	1	1	1	3060
133000	1	1	2	1	3060
114200	1	1	1	1	3060
385000	1	1	1	1	3060
256000	1	1	2	1	3060
505800	2	6	1	1	3060
200000	2	6	2	1	3060
414050	1	1	2	1	3060
130000	1	1	2	1	3060
556000	1	1	1	1	3060
556000	1	1	2	1	3060
326000	1	1	1	1	3060
52000	1	1	2	1	3060
200500	2	6	1	1	3060
41100	1	1	1	1	3060
306000	1	1	1	1	3060
143000	1	1	1	1	3060
98000	1	1	1	1	3060
100000	1	1	1	1	3060
403000	2	6	1	1	3060
653000	2	1	1	1	3060
77200	1	1	1	1	3060
430000	1	1	1	1	3060
257000	1	1	1	1	3060
149600	1	1	1	1	3060
436000	2	1	1	20	3060
103700	1	1	1	1	3060
469900	1	1	1	1	3060
75000	1	1	1	1	3060
478000	1	1	1	1	3060
403000	1	6	1	1	3060
77600	1	1	1	1	3060
354000	1	1	1	1	3060
274000	2	1	1	1	3060
150000	1	1	2	1	3060
804400	1	1	1	2	3060
201800	1	1	1	1	3060
95000	1	1	1	1	3060
581300	2	6	1	1	3060
396000	1	1	1	1	3060
567000	2	1	1	1	3060
567000	2	1	2	1	3060
354000	1	1	1	1	3060
136400	1	1	2	1	3060
282100	1	1	1	1	3060
62400	1	1	1	1	3060
372000	1	1	1	1	3060
55400	1	1	2	1	3060
301400	1	1	1	1	3060
399000	1	1	1	1	3060
152000	1	1	2	1	3060
150000	1	1	1	1	3060
506000	1	1	1	1	3060
80540	2	1	2	2	3060
195200	1	1	2	1	3060
252000	1	1	1	1	3060
14400	1	1	1	1	3060
334430	2	1	1	4	3060
333000	1	1	1	1	3060
72900	1	1	1	1	3060
195000	1	1	1	1	3060
305000	1	1	2	1	3060
351200	1	1	1	1	3060
80000	2	8	2	16	3060
80000	2	8	1	16	3060
451800	1	1	1	1	3060
451800	1	1	2	1	3060
348000	1	1	1	1	3060
250000	1	6	1	1	3060
101000	2	1	1	2	3060
200000	2	9	1	1	3060
1479100	2	1	1	1	3060
374020	1	1	1	1	3060
179000	2	6	1	1	3060
180000	2	6	2	1	3060
413000	2	1	1	1	3060
57970	2	2	1	1	3060
57970	1	2	2	1	3060
98000	1	1	1	1	3060
212300	1	1	1	1	3060
357400	1	1	1	1	3060
211000	1	1	1	1	3060
203000	2	6	1	1	3060
319000	1	1	1	1	3060
401400	1	1	1	1	3060
330000	1	1	1	1	3060
504300	1	1	2	1	3060
170800	1	1	1	1	3060
201200	2	8	1	16	3060
120000	2	6	2	1	3060
50000	2	1	1	1	3060
50000	2	1	1	1	3060
151000	1	1	2	1	3060
492000	1	2	1	1	3060
168400	2	1	1	1	3060
113750	1	1	2	1	3060
234000	1	1	1	1	3060
240000	2	6	2	1	3060
280000	2	6	2	1	3060
76540	1	1	1	1	3060
150100	1	1	2	1	3060
403000	2	6	2	1	3060
170000	2	1	1	1	3060
212600	1	1	2	1	3060
500100	1	1	1	1	3060
205000	2	6	1	1	3060
48000	1	1	2	1	3060
441000	1	1	2	1	3060
300000	1	1	1	1	3060
300000	1	1	2	1	3060
111000	2	2	1	1	3060
185004	1	1	2	1	3060
483000	1	1	1	1	3060
121000	2	1	2	5	3060
101000	1	1	2	1	3060
127000	1	1	1	1	3060
85000	1	1	1	1	3060
350000	1	1	1	1	3060
311000	2	6	1	1	3060
561700	1	1	1	1	3060
185800	1	1	1	1	3060
165000	2	1	2	1	3060
165000	2	1	1	1	3060
264000	1	9	2	1	3060
403000	2	1	1	1	3060
102700	1	1	1	1	3060
314100	2	6	1	1	3060
188000	1	1	1	1	3060
310000	2	6	2	24	3060
310000	2	6	1	1	3060
102000	2	6	1	1	3060
315090	1	1	2	1	3060
95000	1	1	1	1	3060
69600	2	1	1	4	3060
200000	1	1	1	1	3060
164000	2	1	1	4	3060
1358000	2	1	1	1	3060
1358000	2	6	2	1	3060
265600	1	1	1	1	3060
331000	2	1	1	13	3060
92000	1	1	1	1	3060
208000	1	1	1	1	3060
207400	1	1	1	1	3060
98400	1	1	1	1	3060
107400	1	1	1	1	3060
323000	2	1	1	13	3060
175060	1	1	1	1	3060
50000	2	1	2	1	3060
38000	2	6	1	1	3060
436900	1	1	1	1	3060
41700	1	1	1	1	3060
146000	1	1	2	1	3060
301200	1	1	1	1	3060
59200	1	1	2	1	3060
95000	1	1	1	1	3060
311000	1	1	1	1	3060
150000	1	1	2	1	3060
145000	1	1	1	1	3060
140200	1	1	1	1	3060
130000	1	1	2	1	3060
51000	1	1	1	1	3060
97000	1	1	2	1	3060
250000	2	6	1	1	3060
360000	1	1	2	1	3060
360000	1	1	1	1	3060
280000	2	6	1	1	3060
280000	2	6	2	1	3060
109000	1	1	1	1	3060
70000	2	6	1	1	3060
281000	1	1	1	1	3060
49000	1	2	2	1	3060
336090	1	1	1	1	3060
372000	2	6	2	1	3060
280000	2	6	2	1	3060
280000	1	1	1	1	3060
133800	1	1	1	1	3060
354200	2	6	1	1	3060
219000	1	6	2	1	3060
155200	2	6	2	1	3060
27000	1	1	1	1	3060
122004	2	1	1	1	3060
121600	1	1	1	1	3060
152250	1	1	2	1	3060
311000	1	1	1	1	3060
325000	1	1	1	1	3060
300000	1	1	2	1	3060
350000	1	1	1	1	3060
98600	2	6	1	1	3060
240000	1	1	1	1	3060
504000	2	2	2	1	3060
652000	1	1	2	1	3060
652000	2	1	1	1	3060
50000	1	6	1	1	3060
71600	1	1	2	1	3060
262000	1	6	2	1	3060
150000	1	1	1	1	3060
180600	1	1	1	1	3060
348600	1	1	1	1	3060
291700	2	2	1	1	3060
291700	1	2	2	1	3060
50000	2	1	1	1	3060
55000	2	6	1	1	3060
186610	2	9	2	1	3060
418000	1	1	2	1	3060
94400	2	6	1	1	3060
237100	1	1	1	1	3060
394000	1	1	2	1	3060
394000	1	1	1	1	3060
370000	1	1	1	1	3060
293400	1	1	1	1	3060
394800	2	2	1	1	3060
61100	2	6	2	1	3060
380000	1	1	2	1	3060
87200	1	1	1	1	3060
116000	1	1	1	2	3060
551000	1	1	1	23	3060
551000	1	1	2	23	3060
480750	2	2	1	1	3060
150000	1	1	2	1	3060
65000	2	1	1	4	3060
232000	1	6	2	1	3060
90500	2	6	2	1	3060
503000	1	1	2	1	3060
503000	1	1	1	1	3060
180000	2	6	2	1	3060
111000	1	1	1	1	3060
332000	1	1	1	1	3060
211320	1	1	1	1	3060
105000	1	1	1	1	3060
221000	1	1	1	1	3060
534400	1	6	2	1	3060
403500	1	6	1	1	3060
193000	1	1	1	1	3060
46000	1	1	2	1	3060
427000	1	1	2	1	3060
84000	1	1	1	1	3060
1469000	2	6	1	1	3060
295000	1	1	1	5	3060
50000	1	8	1	5	3060
27500	2	9	1	1	3060
329000	1	1	1	1	3060
369600	1	1	2	1	3060
437700	2	1	1	1	3060
263000	2	6	1	1	3060
406910	1	1	1	1	3060
93710	1	1	1	1	3060
71810	2	1	2	1	3060
236000	1	1	1	1	3060
160000	1	1	1	1	3060
89000	1	1	1	1	3060
397000	2	6	2	1	3060
439000	2	1	1	1	3060
82200	2	1	1	16	3060
172000	1	1	1	1	3060
99000	1	1	1	1	3060
331000	1	1	1	1	3060
308630	1	1	1	1	3060
90000	1	1	1	1	3060
48000	1	6	2	1	3060
200000	1	1	2	1	3060
210000	2	9	1	1	3060
142900	1	9	1	1	3060
481200	1	1	2	1	3060
394000	1	1	1	1	3060
162500	1	1	2	1	3060
130000	1	1	2	1	3060
106400	1	1	1	1	3060
235000	1	1	2	1	3060
333000	1	1	1	1	3060
226000	1	2	2	1	3060
163400	1	1	2	3	3060
401900	1	6	1	1	3060
228008	2	6	1	1	3060
177020	2	6	1	1	3060
177020	2	8	2	4	3060
405000	1	1	1	1	3060
267000	1	1	1	1	3060
186000	1	1	2	1	3060
55000	1	6	2	1	3060
568400	2	6	1	1	3060
10000	1	2	1	1	3060
458700	2	1	1	1	3060
136120	2	6	1	1	3060
194300	2	1	1	1	3060
50000	2	1	1	1	3060
180000	2	1	2	1	3060
124000	2	6	1	1	3060
256000	1	2	2	1	3060
60700	1	6	1	1	3060
171700	1	1	1	1	3060
54000	1	1	2	1	3060
204500	1	1	1	1	3060
445100	1	1	1	1	3060
170600	1	1	1	1	3060
460000	1	1	1	1	3060
252000	1	1	2	1	3060
222000	1	1	2	1	3060
155000	1	1	2	1	3060
342850	2	1	2	1	3060
365000	2	1	1	1	3060
200000	1	1	1	1	3060
92000	1	1	2	1	3060
360000	1	1	1	1	3060
92000	1	1	1	1	3060
170000	1	1	2	1	3060
507400	1	1	1	1	3060
48000	1	1	1	2	3060
558000	1	1	1	1	3060
835000	1	1	2	1	3060
361000	1	1	1	1	3060
50000	1	1	1	1	3060
118060	1	1	1	1	3060
47000	1	1	1	1	3060
200000	1	1	1	1	3060
220000	2	1	2	1	3060
147300	1	1	1	1	3060
522000	2	1	1	1	3060
96500	1	1	2	1	3060
376200	1	1	1	1	3060
105200	2	2	1	1	3060
116550	2	6	2	1	3060
81400	2	6	1	1	3060
145000	1	1	2	1	3060
200030	2	1	1	1	3060
200030	2	1	2	1	3060
223000	1	1	2	1	3060
265900	1	1	2	1	3060
403000	2	9	1	1	3060
118400	2	1	1	1	3060
95000	1	1	1	1	3060
95000	1	1	2	1	3060
330000	2	6	1	1	3060
315420	1	1	1	1	3060
56100	1	1	2	1	3060
262500	1	1	1	1	3060
360000	1	1	1	1	3060
207400	2	1	1	1	3060
373000	2	6	1	1	3060
373000	2	6	1	1	3060
46700	1	1	1	1	3060
54000	1	1	2	1	3060
284000	1	1	2	1	3060
331000	1	1	1	1	3060
309000	1	1	2	1	3060
148800	2	6	1	1	3060
14400	1	1	1	1	3060
127900	1	1	1	1	3060
174600	1	1	2	1	3060
369700	2	6	2	1	3060
538400	1	1	1	1	3060
327600	1	1	1	1	3060
236000	1	1	1	1	3060
101500	1	1	1	1	3060
314100	2	1	2	18	3060
351000	1	1	1	1	3060
406000	1	1	1	1	3060
720000	1	1	2	1	3060
164700	1	1	1	15	3060
245000	1	1	1	1	3060
200120	1	3	1	1	3060
332500	1	1	1	1	3060
311000	1	1	1	1	3060
346500	1	9	1	1	3060
436000	1	1	1	1	3060
436000	1	1	2	1	3060
417000	1	1	1	1	3060
417000	1	6	2	1	3060
261000	1	6	2	1	3060
357500	1	1	1	1	3060
81000	1	1	1	1	3060
385000	1	1	1	1	3060
359300	1	1	2	1	3060
188000	1	1	2	1	3060
458200	1	1	1	1	3060
362700	1	3	1	1	3060
85000	1	1	2	1	3060
145000	2	6	1	1	3060
347600	1	1	1	1	3060
46000	2	6	1	1	3060
152000	1	1	1	1	3060
110000	1	6	1	1	3060
52000	1	1	1	1	3060
200000	1	1	1	1	3060
437150	1	1	2	1	3060
576000	1	1	1	1	3060
403000	1	1	1	1	3060
195500	1	1	1	1	3060
216000	1	1	2	1	3060
87800	2	6	1	1	3060
200000	1	1	2	1	3060
184000	1	1	2	1	3060
310000	1	1	1	1	3060
170000	1	1	2	1	3060
577000	1	1	1	1	3060
391000	1	3	1	1	3060
286400	1	1	1	1	3060
392600	2	1	1	1	3060
333000	1	1	1	1	3060
76000	1	1	1	1	3060
463000	1	1	1	1	3060
210020	1	1	2	1	3060
178400	2	6	1	1	3060
563000	2	6	1	1	3060
295000	1	1	2	1	3060
295000	1	1	1	1	3060
140900	2	1	1	1	3060
140900	2	6	2	1	3060
188000	2	6	1	1	3060
85000	2	6	1	1	3060
366150	2	1	1	1	3060
162700	2	6	1	1	3060
242000	1	1	1	1	3060
46000	1	1	1	1	3060
56000	1	1	2	1	3060
333500	1	1	1	1	3060
170460	1	1	2	1	3060
54000	1	1	1	8	3060
80000	1	1	2	1	3060
111200	1	1	2	1	3060
290700	1	1	1	1	3060
49000	1	1	1	1	3060
58000	1	1	2	1	3060
20000	1	1	2	3	3060
336000	1	1	1	1	3060
60400	1	1	2	1	3060
473000	1	1	1	1	3060
372000	1	1	1	1	3060
-60000	1	1	1	1	3060
360000	1	2	1	1	3060
360000	1	2	2	1	3060
603000	1	1	2	2	3060
603000	1	1	1	1	3060
100000	1	1	2	1	3060
371000	1	2	1	1	3060
216030	2	1	1	4	3060
241000	1	6	1	1	3060
174000	1	1	1	1	3060
476500	1	1	2	15	3060
246000	1	1	2	1	3060
614000	1	6	2	1	3060
614000	1	6	1	1	3060
135000	1	1	2	1	3060
43000	1	6	2	1	3060
220000	1	2	2	1	3060
321000	1	1	1	1	3060
373000	1	1	1	1	3060
100000	2	1	1	1	3060
252200	1	1	1	1	3060
401000	1	1	1	1	3060
28000	1	6	2	1	3060
200400	1	6	2	1	3060
371300	1	1	1	1	3060
258200	1	1	1	1	3060
328000	1	1	2	1	3060
395300	1	6	2	1	3060
207000	1	2	2	1	3060
454000	2	1	2	1	3060
491000	1	2	2	1	3060
469000	1	1	1	1	3060
208200	1	2	1	1	3060
58000	1	1	2	1	3060
85000	2	1	2	1	3060
26100	2	1	1	4	3060
100000	1	1	1	1	3060
506000	2	6	1	1	3060
506000	2	6	2	1	3060
304000	1	1	2	1	3060
86000	1	1	1	1	3060
22010	1	1	1	1	3060
613000	1	1	2	1	3060
613000	1	1	1	1	3060
146000	2	1	1	1	3060
146000	1	1	2	1	3060
226000	2	6	1	1	3060
196300	1	1	1	1	3060
70000	2	1	2	2	3060
70000	2	1	1	2	3060
30200	1	1	1	1	3060
30200	2	9	2	1	3060
320050	1	1	2	1	3060
29280	1	9	1	1	3060
331000	1	1	1	1	3060
272500	1	1	1	1	3060
246000	1	1	2	3	3060
246000	1	1	1	3	3060
256000	1	1	2	1	3060
256000	1	1	2	1	3060
505000	1	1	1	1	3060
380100	1	1	1	1	3060
318400	2	6	2	1	3060
302000	2	1	2	1	3060
91100	1	1	2	3	3060
91100	1	8	2	3	3060
664000	1	1	1	1	3060
664000	1	1	2	1	3060
80000	2	1	1	1	3060
80000	2	1	2	1	3060
51000	1	1	1	1	3060
160000	1	1	1	1	3060
160000	1	1	2	1	3060
398200	1	1	1	1	3060
318030	2	1	1	1	3060
154840	1	2	2	1	3060
192000	1	6	2	1	3060
192000	1	6	2	1	3060
63000	1	1	1	1	3060
423640	1	1	1	1	3060
355300	2	1	1	4	3060
120000	2	2	1	1	3060
111100	1	1	1	1	3060
150000	1	2	2	1	3060
57100	2	9	1	1	3060
190000	1	1	2	1	3060
280000	1	1	1	1	3060
280000	1	6	1	1	3060
221000	1	1	2	1	3060
240000	1	6	1	1	3060
636900	2	6	1	1	3060
414010	1	1	1	1	3060
154050	1	1	1	1	3060
-60000	1	1	1	1	3060
70000	1	1	1	1	3060
332000	1	1	1	1	3060
49970	1	1	1	1	3060
229800	1	1	1	1	3060
188000	1	1	1	1	3060
371400	1	1	1	23	3060
371400	1	1	2	1	3060
72000	1	1	1	1	3060
239000	2	1	1	16	3060
182010	2	1	1	1	3060
120500	1	1	2	1	3060
347000	1	1	1	1	3060
303000	1	1	1	1	3060
80000	1	1	1	1	3060
80000	1	1	2	1	3060
331000	1	1	1	1	3060
666000	1	1	2	1	3060
666000	1	1	1	1	3060
698000	1	2	2	6	3060
431000	2	1	1	1	3060
329000	1	1	1	1	3060
332000	1	1	2	1	3060
159000	1	6	2	1	3060
159000	1	6	1	1	3060
406000	1	1	2	1	3060
163000	1	1	1	1	3060
529000	1	2	2	1	3060
28870	1	8	1	2	3060
133000	2	6	2	1	3060
58800	1	1	1	1	3060
154500	1	1	2	1	3060
120000	1	1	1	1	3060
339000	1	2	1	1	3060
242000	1	1	1	1	3060
436000	1	1	1	1	3060
114700	2	6	1	1	3060
106020	1	1	2	1	3060
108000	2	6	2	1	3060
247000	1	1	1	1	3060
231000	1	1	1	1	3060
124600	1	1	1	1	3060
331000	1	1	1	1	3060
451000	1	1	1	1	3060
451000	1	1	2	1	3060
246200	1	9	2	3	3060
48000	1	1	2	1	3060
136000	2	1	2	1	3060
168000	1	9	1	1	3060
178000	1	1	1	1	3060
335000	2	2	1	1	3060
216500	1	1	2	1	3060
333000	1	1	2	1	3060
641800	1	1	1	1	3060
326000	1	1	1	1	3060
179500	1	1	1	1	3060
139000	1	1	1	1	3060
392600	1	1	2	1	3060
96000	1	6	1	1	3060
992200	2	1	2	4	3060
324001	1	1	1	1	3060
126400	1	1	2	1	3060
50000	1	1	2	1	3060
132000	1	1	2	1	3060
60000	1	1	1	1	3060
164000	1	1	1	1	3060
212000	2	6	1	1	3060
244300	1	6	1	1	3060
403000	2	6	1	1	3060
347700	1	1	1	1	3060
47600	2	9	1	1	3060
142800	1	1	1	1	3060
220100	1	1	2	1	3060
299500	1	1	2	1	3060
535000	2	1	1	1	3060
535000	2	1	2	1	3060
331000	1	1	1	1	3060
113500	1	1	1	1	3060
96000	2	1	1	1	3060
310000	1	1	2	1	3060
310000	1	1	1	1	3060
295000	1	1	1	1	3060
397000	1	1	1	1	3060
333004	1	1	1	2	3060
55000	1	1	2	2	3060
335000	1	1	1	1	3060
430000	1	1	1	1	3060
65000	1	1	2	1	3060
426000	1	1	1	1	3060
222000	1	1	1	1	3060
503000	1	1	1	1	3060
185000	1	1	1	1	3060
384400	1	6	1	1	3060
160000	2	1	2	1	3060
196500	1	9	1	1	3060
395200	1	1	1	1	3060
457500	1	1	2	1	3060
70000	2	1	2	1	3060
-60000	1	1	2	1	3060
340000	1	6	2	1	3060
533400	1	1	1	1	3060
319000	1	1	1	1	3060
106600	1	1	1	1	3060
130000	1	1	1	1	3060
332700	1	1	1	1	3060
110000	1	1	1	1	3060
138000	1	1	2	1	3060
325000	2	1	1	1	3060
396100	1	1	2	1	3060
100000	1	1	1	1	3060
288000	1	1	1	1	3060
274000	1	1	1	1	3060
274000	1	1	2	1	3060
331000	2	1	1	4	3060
226000	2	1	2	1	3060
405000	2	1	1	1	3060
102000	1	1	1	1	3060
571000	1	1	1	1	3060
251000	2	6	1	1	3060
107000	1	1	1	1	3060
193000	2	1	1	1	3060
336000	1	1	2	1	3060
104600	1	1	1	1	3060
355000	2	6	1	1	3060
403000	1	1	1	1	3060
331000	2	2	1	1	3060
159400	1	1	1	1	3060
60000	1	1	1	1	3060
758000	1	1	1	1	3060
403000	2	6	1	1	3060
436200	2	1	2	1	3060
166770	2	6	1	1	3060
138000	1	1	2	1	3060
242000	1	1	2	1	3060
473000	1	1	1	1	3060
311050	1	1	1	1	3060
51900	1	1	1	1	3060
297050	1	1	1	1	3060
85000	1	1	1	1	3060
195000	2	1	1	1	3060
494000	1	1	2	1	3060
179480	1	1	1	1	3060
607000	1	1	1	1	3060
98000	1	6	1	1	3060
98000	1	6	1	1	3060
34200	1	1	1	1	3060
105000	1	1	1	1	3060
140300	1	1	1	1	3060
371000	2	6	1	1	3060
120000	1	6	1	1	3060
285100	1	1	1	1	3060
372200	1	1	1	1	3060
89000	1	6	1	1	3060
150000	1	1	1	2	3060
51900	1	1	1	1	3060
354030	1	1	1	1	3060
98900	1	2	1	1	3060
159000	1	1	1	1	3060
349000	1	1	1	1	3060
293000	1	2	2	1	3060
29800	1	1	2	1	3060
282000	2	1	2	1	3060
127000	2	6	1	1	3060
38000	1	1	1	1	3060
218000	1	1	1	1	3060
289000	1	1	2	1	3060
99500	1	1	1	1	3060
201201	1	1	1	2	3060
160970	1	1	1	1	3060
440000	1	1	1	1	3060
271420	2	6	1	1	3060
50000	2	6	1	1	3060
200700	1	1	1	1	3060
320000	2	6	1	1	3060
201000	1	1	1	1	3060
59120	2	6	1	1	3060
131100	1	2	1	1	3060
436000	1	1	2	1	3060
196000	1	1	1	1	3060
565000	1	1	1	1	3060
188400	1	9	1	1	3060
182000	1	1	1	1	3060
152000	1	1	2	1	3060
331000	2	1	1	1	3060
125000	1	1	1	1	3060
188660	1	1	2	1	3060
11000	1	1	1	1	3060
741100	1	1	2	1	3060
526000	1	1	2	2	3060
248000	1	1	2	1	3060
507000	1	1	1	1	3060
224000	1	1	1	1	3060
172000	2	6	2	1	3060
305000	1	1	1	1	3060
31000	1	1	1	1	3060
150000	2	6	2	1	3060
310000	1	1	1	1	3060
428270	1	1	1	1	3060
401800	1	1	1	1	3060
435400	1	1	2	1	3060
435400	1	1	1	1	3060
58000	1	1	1	1	3060
45000	1	9	2	1	3060
75600	1	1	2	1	3060
220000	1	1	1	1	3060
378500	1	1	1	1	3060
553000	2	1	1	1	3060
364000	1	1	1	1	3060
650000	1	1	2	1	3060
650000	1	1	1	1	3060
923000	1	1	1	1	3060
155000	1	1	2	1	3060
432780	1	1	1	1	3060
81740	2	6	1	1	3060
81740	2	6	2	1	3060
219700	1	1	2	1	3060
185800	1	1	2	1	3060
160000	1	2	2	1	3060
1018000	1	1	1	1	3060
161000	2	6	1	1	3060
150000	1	1	1	1	3060
120000	2	9	2	1	3060
480120	1	1	1	1	3060
235000	1	2	2	1	3060
448000	1	1	1	1	3060
62000	2	2	1	1	3060
463000	2	6	1	1	3060
571000	2	6	1	1	3060
248000	1	1	1	3	3060
90000	2	1	2	1	3060
51680	1	1	2	1	3060
424000	1	1	1	1	3060
423200	1	6	1	1	3060
50000	2	6	1	1	3060
155000	1	1	1	2	3060
276000	1	1	1	1	3060
410900	1	1	1	1	3060
517200	1	1	1	1	3060
360000	1	1	1	1	3060
249900	1	1	1	1	3060
51000	1	3	2	1	3060
398100	1	1	1	19	3060
40000	1	1	1	1	3060
355000	2	6	1	1	3060
414000	1	1	1	2	3060
357000	2	6	2	1	3060
120000	1	1	1	1	3060
418240	1	1	1	1	3060
403000	1	6	1	1	3060
217600	1	1	1	1	3060
149900	1	1	1	1	3060
383200	1	1	1	1	3060
170000	2	1	1	1	3060
80900	1	1	1	1	3060
49500	2	1	1	1	3060
381000	1	6	2	1	3060
313800	2	1	1	1	3060
159000	1	1	1	1	3060
319600	1	1	1	1	3060
150000	1	1	1	1	3060
95000	2	1	2	1	3060
251100	1	1	1	1	3060
163200	1	1	2	1	3060
519000	1	1	1	1	3060
245000	2	1	1	1	3060
165340	1	1	1	1	3060
165340	1	1	2	1	3060
240000	1	1	2	1	3060
260000	1	1	2	1	3060
373400	1	1	1	1	3060
54000	2	2	2	1	3060
42000	1	8	1	1	3060
184700	1	1	1	1	3060
331000	2	2	1	1	3060
345000	1	1	2	1	3060
97500	1	1	2	1	3060
340730	1	1	1	1	3060
32800	2	6	1	1	3060
131260	1	1	1	1	3060
343200	1	1	1	1	3060
434100	1	1	1	1	3060
41700	1	1	1	1	3060
160500	1	1	1	1	3060
52100	1	1	1	1	3060
141000	1	1	2	1	3060
121600	1	1	1	1	3060
206100	1	1	2	1	3060
158000	2	6	2	1	3060
375420	1	1	1	1	3060
229000	1	3	1	1	3060
438000	1	1	1	1	3060
438000	1	9	2	24	3060
306050	2	6	2	1	3060
259100	2	1	1	1	3060
150000	2	2	1	1	3060
138500	1	1	2	1	3060
420000	2	6	2	1	3060
45000	2	6	1	1	3060
38000	2	6	1	1	3060
165000	1	1	1	1	3060
408700	2	6	1	1	3060
171000	1	1	1	1	3060
270000	2	6	2	1	3060
232000	1	1	1	1	3060
432000	1	1	2	1	3060
98500	2	6	1	1	3060
177000	1	1	1	1	3060
2500	1	1	1	1	3060
202400	2	6	2	1	3060
386000	2	6	1	1	3060
230000	1	1	1	1	3060
335000	1	1	1	1	3060
220000	1	1	1	1	3060
304200	1	1	1	1	3060
165000	1	1	2	1	3060
271600	1	1	2	1	3060
330000	2	6	1	1	3060
330000	2	6	2	1	3060
80000	1	1	1	1	3060
65000	2	9	1	1	3060
484000	2	1	1	2	3060
236200	1	6	1	1	3060
96200	1	1	1	1	3060
40000	2	6	2	1	3060
517000	1	1	1	1	3060
91000	1	1	1	1	3060
100000	1	1	1	1	3060
100000	1	1	2	1	3060
531000	2	6	2	1	3060
270000	1	1	2	1	3060
294300	1	1	1	1	3060
171500	2	1	2	1	3060
45000	1	1	2	1	3060
140050	2	6	2	1	3060
66040	1	1	2	1	3060
405090	1	1	1	1	3060
182000	1	1	1	1	3060
324000	1	1	1	1	3060
324000	1	1	1	1	3060
128000	1	1	1	1	3060
50000	1	1	1	1	3060
246000	2	6	1	1	3060
398201	1	1	1	1	3060
331440	1	1	1	1	3060
180000	1	1	1	1	3060
625000	2	1	1	1	3060
213500	1	2	1	1	3060
150000	1	1	1	1	3060
137900	1	1	1	1	3060
41000	1	2	2	1	3060
530000	1	1	1	1	3060
175000	1	1	1	1	3060
403600	2	6	1	1	3060
190000	1	1	2	1	3060
371000	1	1	1	1	3060
200000	1	1	1	1	3060
635000	2	6	2	1	3060
475000	1	1	1	1	3060
79000	1	1	1	1	3060
255000	1	1	1	3	3060
200000	1	1	2	1	3060
423400	1	1	1	1	3060
180000	1	1	1	1	3060
343600	1	1	1	1	3060
200000	2	6	1	1	3060
508800	1	1	2	1	3060
172000	1	1	1	1	3060
172000	1	1	2	1	3060
200000	1	1	1	1	3060
169000	1	1	1	1	3060
135000	1	1	1	1	3060
410000	1	1	1	1	3060
416104	1	1	1	1	3060
160600	1	1	2	2	3060
65000	1	1	2	1	3060
158000	1	1	1	1	3060
422340	1	1	1	1	3060
744500	2	1	2	1	3060
40000	1	1	2	1	3060
609000	1	1	1	1	3060
609000	2	1	2	1	3060
302000	2	1	1	1	3060
310150	1	1	1	1	3060
100000	1	1	1	1	3060
124000	1	1	2	1	3060
180000	1	6	2	1	3060
134500	2	1	2	1	3060
63000	1	1	2	1	3060
63000	1	1	1	1	3060
340000	1	1	1	1	3060
478800	1	1	1	1	3060
26000	1	1	1	1	3060
331000	1	1	1	1	3060
523900	2	6	1	1	3060
248400	1	1	1	1	3060
24000	1	1	1	1	3060
55200	1	1	1	1	3060
324000	1	9	1	1	3060
151000	1	1	1	2	3060
163400	2	6	1	1	3060
331000	1	1	1	4	3060
327000	1	1	1	1	3060
179890	2	1	2	1	3060
105500	1	1	1	1	3060
99700	2	1	2	1	3060
290000	1	9	1	1	3060
117600	2	6	2	1	3060
1013000	2	6	2	1	3060
90000	1	1	2	1	3060
304000	1	1	1	1	3060
200040	2	6	2	1	3060
200040	2	6	1	1	3060
410600	1	1	1	1	3060
56000	1	1	2	1	3060
127800	1	1	1	1	3060
93000	2	6	1	1	3060
93000	1	6	2	1	3060
333000	1	1	2	1	3060
120000	1	8	1	8	3060
117500	1	1	1	1	3060
245200	2	6	1	1	3060
199000	1	1	2	1	3060
420050	1	1	1	1	3060
51600	1	1	1	1	3060
373000	1	6	1	1	3060
110000	1	1	1	1	3060
110000	1	1	2	1	3060
454040	1	1	1	1	3060
299500	1	1	2	1	3060
403000	1	1	1	1	3060
57700	1	1	1	1	3060
60000	2	6	1	1	3060
230000	2	6	2	1	3060
350000	2	1	2	1	3060
94000	2	6	1	1	3060
333030	1	1	1	1	3060
62000	1	1	2	1	3060
533000	2	6	2	1	3060
125000	1	1	1	1	3060
47800	1	1	1	1	3060
522600	1	1	1	2	3060
493000	2	6	2	1	3060
85800	1	1	1	1	3060
305000	1	1	1	1	3060
229000	1	1	1	2	3060
205000	1	1	1	1	3060
125000	1	1	1	3	3060
515200	2	6	1	1	3060
138000	2	1	1	1	3060
491000	1	1	1	1	3060
300000	1	1	1	1	3060
60000	1	1	1	1	3060
217000	1	1	2	1	3060
327420	2	6	2	1	3060
123200	1	1	1	1	3060
138000	1	1	1	1	3060
220000	2	6	2	1	3060
220000	2	6	1	1	3060
285300	2	9	1	1	3060
253000	1	1	1	1	3060
